Store,DayOfWeek,Date,month,year,Open,Promo,StateHoliday,SchoolHoliday,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2
319,6,8/29/2015,8,2015,1.0,0,0,0,570.0,9,2012,1
319,5,8/28/2015,8,2015,1.0,0,0,1,570.0,9,2012,1
319,4,8/27/2015,8,2015,1.0,0,0,1,570.0,9,2012,1
319,3,8/26/2015,8,2015,1.0,0,0,1,570.0,9,2012,1
319,2,8/25/2015,8,2015,1.0,0,0,1,570.0,9,2012,1
319,1,8/24/2015,8,2015,1.0,0,0,1,570.0,9,2012,1
319,7,8/23/2015,8,2015,0.0,0,0,0,570.0,9,2012,1
319,6,8/22/2015,8,2015,1.0,0,0,0,570.0,9,2012,1
319,5,8/21/2015,8,2015,1.0,1,0,1,570.0,9,2012,1
319,4,8/20/2015,8,2015,1.0,1,0,1,570.0,9,2012,1
319,3,8/19/2015,8,2015,1.0,1,0,1,570.0,9,2012,1
319,2,8/18/2015,8,2015,1.0,1,0,1,570.0,9,2012,1
319,1,8/17/2015,8,2015,1.0,1,0,1,570.0,9,2012,1
319,7,8/16/2015,8,2015,0.0,0,0,0,570.0,9,2012,1
319,6,8/15/2015,8,2015,1.0,0,0,0,570.0,9,2012,1
319,5,8/14/2015,8,2015,1.0,0,0,1,570.0,9,2012,1
319,4,8/13/2015,8,2015,1.0,0,0,1,570.0,9,2012,1
319,3,8/12/2015,8,2015,1.0,0,0,1,570.0,9,2012,1
319,2,8/11/2015,8,2015,1.0,0,0,1,570.0,9,2012,1
319,1,8/10/2015,8,2015,1.0,0,0,1,570.0,9,2012,1
319,7,8/9/2015,8,2015,0.0,0,0,0,570.0,9,2012,1
319,6,8/8/2015,8,2015,1.0,0,0,0,570.0,9,2012,1
319,5,8/7/2015,8,2015,1.0,1,0,1,570.0,9,2012,1
319,4,8/6/2015,8,2015,1.0,1,0,1,570.0,9,2012,1
319,3,8/5/2015,8,2015,1.0,1,0,1,570.0,9,2012,1
319,2,8/4/2015,8,2015,1.0,1,0,1,570.0,9,2012,1
319,1,8/3/2015,8,2015,1.0,1,0,1,570.0,9,2012,1
319,7,8/2/2015,8,2015,0.0,0,0,0,570.0,9,2012,1
319,6,8/1/2015,8,2015,1.0,0,0,0,570.0,9,2012,1
320,4,9/17/2015,9,2015,1.0,1,0,0,210.0,9,2012,0
320,3,9/16/2015,9,2015,1.0,1,0,0,210.0,9,2012,0
320,2,9/15/2015,9,2015,1.0,1,0,0,210.0,9,2012,0
320,1,9/14/2015,9,2015,1.0,1,0,0,210.0,9,2012,0
320,7,9/13/2015,9,2015,0.0,0,0,0,210.0,9,2012,0
320,6,9/12/2015,9,2015,1.0,0,0,0,210.0,9,2012,0
320,5,9/11/2015,9,2015,1.0,0,0,0,210.0,9,2012,0
320,4,9/10/2015,9,2015,1.0,0,0,0,210.0,9,2012,0
320,3,9/9/2015,9,2015,1.0,0,0,0,210.0,9,2012,0
320,2,9/8/2015,9,2015,1.0,0,0,0,210.0,9,2012,0
320,1,9/7/2015,9,2015,1.0,0,0,0,210.0,9,2012,0
320,7,9/6/2015,9,2015,0.0,0,0,0,210.0,9,2012,0
320,6,9/5/2015,9,2015,1.0,0,0,0,210.0,9,2012,0
320,5,9/4/2015,9,2015,1.0,1,0,0,210.0,9,2012,0
320,4,9/3/2015,9,2015,1.0,1,0,0,210.0,9,2012,0
320,3,9/2/2015,9,2015,1.0,1,0,0,210.0,9,2012,0
320,2,9/1/2015,9,2015,1.0,1,0,0,210.0,9,2012,0
320,1,8/31/2015,8,2015,1.0,1,0,0,210.0,9,2012,0
320,7,8/30/2015,8,2015,0.0,0,0,0,210.0,9,2012,0
320,6,8/29/2015,8,2015,1.0,0,0,0,210.0,9,2012,0
320,5,8/28/2015,8,2015,1.0,0,0,1,210.0,9,2012,0
320,4,8/27/2015,8,2015,1.0,0,0,1,210.0,9,2012,0
320,3,8/26/2015,8,2015,1.0,0,0,1,210.0,9,2012,0
320,2,8/25/2015,8,2015,1.0,0,0,1,210.0,9,2012,0
320,1,8/24/2015,8,2015,1.0,0,0,1,210.0,9,2012,0
320,7,8/23/2015,8,2015,0.0,0,0,0,210.0,9,2012,0
320,6,8/22/2015,8,2015,1.0,0,0,0,210.0,9,2012,0
320,5,8/21/2015,8,2015,1.0,1,0,1,210.0,9,2012,0
320,4,8/20/2015,8,2015,1.0,1,0,1,210.0,9,2012,0
320,3,8/19/2015,8,2015,1.0,1,0,1,210.0,9,2012,0
320,2,8/18/2015,8,2015,1.0,1,0,1,210.0,9,2012,0
320,1,8/17/2015,8,2015,1.0,1,0,1,210.0,9,2012,0
320,7,8/16/2015,8,2015,0.0,0,0,0,210.0,9,2012,0
320,6,8/15/2015,8,2015,1.0,0,0,0,210.0,9,2012,0
320,5,8/14/2015,8,2015,1.0,0,0,1,210.0,9,2012,0
320,4,8/13/2015,8,2015,1.0,0,0,1,210.0,9,2012,0
320,3,8/12/2015,8,2015,1.0,0,0,1,210.0,9,2012,0
320,2,8/11/2015,8,2015,1.0,0,0,1,210.0,9,2012,0
320,1,8/10/2015,8,2015,1.0,0,0,1,210.0,9,2012,0
320,7,8/9/2015,8,2015,0.0,0,0,0,210.0,9,2012,0
320,6,8/8/2015,8,2015,1.0,0,0,0,210.0,9,2012,0
320,5,8/7/2015,8,2015,1.0,1,0,1,210.0,9,2012,0
320,4,8/6/2015,8,2015,1.0,1,0,1,210.0,9,2012,0
320,3,8/5/2015,8,2015,1.0,1,0,1,210.0,9,2012,0
320,2,8/4/2015,8,2015,1.0,1,0,1,210.0,9,2012,0
320,1,8/3/2015,8,2015,1.0,1,0,1,210.0,9,2012,0
320,7,8/2/2015,8,2015,0.0,0,0,0,210.0,9,2012,0
320,6,8/1/2015,8,2015,1.0,0,0,0,210.0,9,2012,0
323,4,9/17/2015,9,2015,1.0,1,0,0,8400.0,4,2012,1
323,3,9/16/2015,9,2015,1.0,1,0,0,8400.0,4,2012,1
323,2,9/15/2015,9,2015,1.0,1,0,0,8400.0,4,2012,1
323,1,9/14/2015,9,2015,1.0,1,0,0,8400.0,4,2012,1
323,7,9/13/2015,9,2015,0.0,0,0,0,8400.0,4,2012,1
323,6,9/12/2015,9,2015,1.0,0,0,0,8400.0,4,2012,1
323,5,9/11/2015,9,2015,1.0,0,0,0,8400.0,4,2012,1
323,4,9/10/2015,9,2015,1.0,0,0,0,8400.0,4,2012,1
323,3,9/9/2015,9,2015,1.0,0,0,0,8400.0,4,2012,1
323,2,9/8/2015,9,2015,1.0,0,0,0,8400.0,4,2012,1
323,1,9/7/2015,9,2015,1.0,0,0,0,8400.0,4,2012,1
323,7,9/6/2015,9,2015,0.0,0,0,0,8400.0,4,2012,1
323,6,9/5/2015,9,2015,1.0,0,0,0,8400.0,4,2012,1
323,5,9/4/2015,9,2015,1.0,1,0,1,8400.0,4,2012,1
323,4,9/3/2015,9,2015,1.0,1,0,1,8400.0,4,2012,1
323,3,9/2/2015,9,2015,1.0,1,0,1,8400.0,4,2012,1
323,2,9/1/2015,9,2015,1.0,1,0,1,8400.0,4,2012,1
323,1,8/31/2015,8,2015,1.0,1,0,1,8400.0,4,2012,1
323,7,8/30/2015,8,2015,0.0,0,0,0,8400.0,4,2012,1
323,6,8/29/2015,8,2015,1.0,0,0,0,8400.0,4,2012,1
323,5,8/28/2015,8,2015,1.0,0,0,1,8400.0,4,2012,1
323,4,8/27/2015,8,2015,1.0,0,0,1,8400.0,4,2012,1
323,3,8/26/2015,8,2015,1.0,0,0,1,8400.0,4,2012,1
323,2,8/25/2015,8,2015,1.0,0,0,1,8400.0,4,2012,1
323,1,8/24/2015,8,2015,1.0,0,0,1,8400.0,4,2012,1
323,7,8/23/2015,8,2015,0.0,0,0,0,8400.0,4,2012,1
323,6,8/22/2015,8,2015,1.0,0,0,0,8400.0,4,2012,1
323,5,8/21/2015,8,2015,1.0,1,0,1,8400.0,4,2012,1
323,4,8/20/2015,8,2015,1.0,1,0,1,8400.0,4,2012,1
323,3,8/19/2015,8,2015,1.0,1,0,1,8400.0,4,2012,1
323,2,8/18/2015,8,2015,1.0,1,0,1,8400.0,4,2012,1
323,1,8/17/2015,8,2015,1.0,1,0,1,8400.0,4,2012,1
323,7,8/16/2015,8,2015,0.0,0,0,0,8400.0,4,2012,1
323,6,8/15/2015,8,2015,1.0,0,0,0,8400.0,4,2012,1
323,5,8/14/2015,8,2015,1.0,0,0,1,8400.0,4,2012,1
323,4,8/13/2015,8,2015,1.0,0,0,1,8400.0,4,2012,1
323,3,8/12/2015,8,2015,1.0,0,0,1,8400.0,4,2012,1
323,2,8/11/2015,8,2015,1.0,0,0,1,8400.0,4,2012,1
323,1,8/10/2015,8,2015,1.0,0,0,1,8400.0,4,2012,1
323,7,8/9/2015,8,2015,0.0,0,0,0,8400.0,4,2012,1
323,6,8/8/2015,8,2015,1.0,0,0,0,8400.0,4,2012,1
323,5,8/7/2015,8,2015,1.0,1,0,1,8400.0,4,2012,1
323,4,8/6/2015,8,2015,1.0,1,0,1,8400.0,4,2012,1
323,3,8/5/2015,8,2015,1.0,1,0,1,8400.0,4,2012,1
323,2,8/4/2015,8,2015,1.0,1,0,1,8400.0,4,2012,1
323,1,8/3/2015,8,2015,1.0,1,0,1,8400.0,4,2012,1
323,7,8/2/2015,8,2015,0.0,0,0,0,8400.0,4,2012,1
323,6,8/1/2015,8,2015,1.0,0,0,0,8400.0,4,2012,1
325,4,9/17/2015,9,2015,1.0,1,0,0,350.0,3,2011,1
325,3,9/16/2015,9,2015,1.0,1,0,0,350.0,3,2011,1
325,2,9/15/2015,9,2015,1.0,1,0,0,350.0,3,2011,1
325,1,9/14/2015,9,2015,1.0,1,0,0,350.0,3,2011,1
325,7,9/13/2015,9,2015,0.0,0,0,0,350.0,3,2011,1
325,6,9/12/2015,9,2015,1.0,0,0,0,350.0,3,2011,1
325,5,9/11/2015,9,2015,1.0,0,0,0,350.0,3,2011,1
325,4,9/10/2015,9,2015,1.0,0,0,0,350.0,3,2011,1
325,3,9/9/2015,9,2015,1.0,0,0,0,350.0,3,2011,1
325,2,9/8/2015,9,2015,1.0,0,0,0,350.0,3,2011,1
325,1,9/7/2015,9,2015,1.0,0,0,0,350.0,3,2011,1
325,7,9/6/2015,9,2015,0.0,0,0,0,350.0,3,2011,1
325,6,9/5/2015,9,2015,1.0,0,0,0,350.0,3,2011,1
325,5,9/4/2015,9,2015,1.0,1,0,0,350.0,3,2011,1
325,4,9/3/2015,9,2015,1.0,1,0,0,350.0,3,2011,1
325,3,9/2/2015,9,2015,1.0,1,0,0,350.0,3,2011,1
325,2,9/1/2015,9,2015,1.0,1,0,0,350.0,3,2011,1
325,1,8/31/2015,8,2015,1.0,1,0,0,350.0,3,2011,1
325,7,8/30/2015,8,2015,0.0,0,0,0,350.0,3,2011,1
325,6,8/29/2015,8,2015,1.0,0,0,0,350.0,3,2011,1
325,5,8/28/2015,8,2015,1.0,0,0,0,350.0,3,2011,1
325,4,8/27/2015,8,2015,1.0,0,0,0,350.0,3,2011,1
325,3,8/26/2015,8,2015,1.0,0,0,0,350.0,3,2011,1
325,2,8/25/2015,8,2015,1.0,0,0,0,350.0,3,2011,1
325,1,8/24/2015,8,2015,1.0,0,0,0,350.0,3,2011,1
325,7,8/23/2015,8,2015,0.0,0,0,0,350.0,3,2011,1
325,6,8/22/2015,8,2015,1.0,0,0,0,350.0,3,2011,1
325,5,8/21/2015,8,2015,1.0,1,0,0,350.0,3,2011,1
325,4,8/20/2015,8,2015,1.0,1,0,0,350.0,3,2011,1
325,3,8/19/2015,8,2015,1.0,1,0,0,350.0,3,2011,1
325,2,8/18/2015,8,2015,1.0,1,0,0,350.0,3,2011,1
325,1,8/17/2015,8,2015,1.0,1,0,0,350.0,3,2011,1
325,7,8/16/2015,8,2015,0.0,0,0,0,350.0,3,2011,1
325,6,8/15/2015,8,2015,1.0,0,0,0,350.0,3,2011,1
325,5,8/14/2015,8,2015,1.0,0,0,0,350.0,3,2011,1
325,4,8/13/2015,8,2015,1.0,0,0,0,350.0,3,2011,1
325,3,8/12/2015,8,2015,1.0,0,0,0,350.0,3,2011,1
325,2,8/11/2015,8,2015,1.0,0,0,1,350.0,3,2011,1
325,1,8/10/2015,8,2015,1.0,0,0,1,350.0,3,2011,1
325,7,8/9/2015,8,2015,0.0,0,0,0,350.0,3,2011,1
325,6,8/8/2015,8,2015,1.0,0,0,0,350.0,3,2011,1
325,5,8/7/2015,8,2015,1.0,1,0,1,350.0,3,2011,1
325,4,8/6/2015,8,2015,1.0,1,0,1,350.0,3,2011,1
325,3,8/5/2015,8,2015,1.0,1,0,1,350.0,3,2011,1
325,2,8/4/2015,8,2015,1.0,1,0,1,350.0,3,2011,1
325,1,8/3/2015,8,2015,1.0,1,0,1,350.0,3,2011,1
325,7,8/2/2015,8,2015,0.0,0,0,0,350.0,3,2011,1
325,6,8/1/2015,8,2015,1.0,0,0,0,350.0,3,2011,1
326,4,9/17/2015,9,2015,1.0,1,0,0,10070.0,5,2015,1
326,3,9/16/2015,9,2015,1.0,1,0,0,10070.0,5,2015,1
326,2,9/15/2015,9,2015,1.0,1,0,0,10070.0,5,2015,1
326,1,9/14/2015,9,2015,1.0,1,0,0,10070.0,5,2015,1
326,7,9/13/2015,9,2015,0.0,0,0,0,10070.0,5,2015,1
326,6,9/12/2015,9,2015,1.0,0,0,0,10070.0,5,2015,1
326,5,9/11/2015,9,2015,1.0,0,0,0,10070.0,5,2015,1
326,4,9/10/2015,9,2015,1.0,0,0,0,10070.0,5,2015,1
326,3,9/9/2015,9,2015,1.0,0,0,0,10070.0,5,2015,1
326,2,9/8/2015,9,2015,1.0,0,0,0,10070.0,5,2015,1
326,1,9/7/2015,9,2015,1.0,0,0,0,10070.0,5,2015,1
326,7,9/6/2015,9,2015,0.0,0,0,0,10070.0,5,2015,1
326,6,9/5/2015,9,2015,1.0,0,0,0,10070.0,5,2015,1
326,5,9/4/2015,9,2015,1.0,1,0,1,10070.0,5,2015,1
326,4,9/3/2015,9,2015,1.0,1,0,1,10070.0,5,2015,1
326,3,9/2/2015,9,2015,1.0,1,0,1,10070.0,5,2015,1
326,2,9/1/2015,9,2015,1.0,1,0,1,10070.0,5,2015,1
326,1,8/31/2015,8,2015,1.0,1,0,1,10070.0,5,2015,1
326,7,8/30/2015,8,2015,0.0,0,0,0,10070.0,5,2015,1
326,6,8/29/2015,8,2015,1.0,0,0,0,10070.0,5,2015,1
326,5,8/28/2015,8,2015,1.0,0,0,1,10070.0,5,2015,1
326,4,8/27/2015,8,2015,1.0,0,0,1,10070.0,5,2015,1
326,3,8/26/2015,8,2015,1.0,0,0,1,10070.0,5,2015,1
326,2,8/25/2015,8,2015,1.0,0,0,1,10070.0,5,2015,1
326,1,8/24/2015,8,2015,1.0,0,0,1,10070.0,5,2015,1
326,7,8/23/2015,8,2015,0.0,0,0,0,10070.0,5,2015,1
326,6,8/22/2015,8,2015,1.0,0,0,0,10070.0,5,2015,1
326,5,8/21/2015,8,2015,1.0,1,0,1,10070.0,5,2015,1
326,4,8/20/2015,8,2015,1.0,1,0,1,10070.0,5,2015,1
326,3,8/19/2015,8,2015,1.0,1,0,1,10070.0,5,2015,1
326,2,8/18/2015,8,2015,1.0,1,0,1,10070.0,5,2015,1
326,1,8/17/2015,8,2015,1.0,1,0,1,10070.0,5,2015,1
326,7,8/16/2015,8,2015,0.0,0,0,0,10070.0,5,2015,1
326,6,8/15/2015,8,2015,1.0,0,0,0,10070.0,5,2015,1
326,5,8/14/2015,8,2015,1.0,0,0,1,10070.0,5,2015,1
326,4,8/13/2015,8,2015,1.0,0,0,1,10070.0,5,2015,1
326,3,8/12/2015,8,2015,1.0,0,0,1,10070.0,5,2015,1
326,2,8/11/2015,8,2015,1.0,0,0,1,10070.0,5,2015,1
326,1,8/10/2015,8,2015,1.0,0,0,1,10070.0,5,2015,1
326,7,8/9/2015,8,2015,0.0,0,0,0,10070.0,5,2015,1
326,6,8/8/2015,8,2015,1.0,0,0,0,10070.0,5,2015,1
326,5,8/7/2015,8,2015,1.0,1,0,1,10070.0,5,2015,1
326,4,8/6/2015,8,2015,1.0,1,0,1,10070.0,5,2015,1
326,3,8/5/2015,8,2015,1.0,1,0,1,10070.0,5,2015,1
326,2,8/4/2015,8,2015,1.0,1,0,1,10070.0,5,2015,1
326,1,8/3/2015,8,2015,1.0,1,0,1,10070.0,5,2015,1
326,7,8/2/2015,8,2015,0.0,0,0,0,10070.0,5,2015,1
326,6,8/1/2015,8,2015,1.0,0,0,0,10070.0,5,2015,1
328,4,9/17/2015,9,2015,1.0,1,0,0,3130.0,7,2002,0
328,3,9/16/2015,9,2015,1.0,1,0,0,3130.0,7,2002,0
328,2,9/15/2015,9,2015,1.0,1,0,0,3130.0,7,2002,0
328,1,9/14/2015,9,2015,1.0,1,0,0,3130.0,7,2002,0
328,7,9/13/2015,9,2015,0.0,0,0,0,3130.0,7,2002,0
328,6,9/12/2015,9,2015,1.0,0,0,0,3130.0,7,2002,0
328,5,9/11/2015,9,2015,1.0,0,0,0,3130.0,7,2002,0
328,4,9/10/2015,9,2015,1.0,0,0,0,3130.0,7,2002,0
328,3,9/9/2015,9,2015,1.0,0,0,0,3130.0,7,2002,0
328,2,9/8/2015,9,2015,1.0,0,0,0,3130.0,7,2002,0
328,1,9/7/2015,9,2015,1.0,0,0,0,3130.0,7,2002,0
328,7,9/6/2015,9,2015,0.0,0,0,0,3130.0,7,2002,0
328,6,9/5/2015,9,2015,1.0,0,0,0,3130.0,7,2002,0
328,5,9/4/2015,9,2015,1.0,1,0,0,3130.0,7,2002,0
328,4,9/3/2015,9,2015,1.0,1,0,0,3130.0,7,2002,0
328,3,9/2/2015,9,2015,1.0,1,0,0,3130.0,7,2002,0
328,2,9/1/2015,9,2015,1.0,1,0,0,3130.0,7,2002,0
328,1,8/31/2015,8,2015,1.0,1,0,0,3130.0,7,2002,0
328,7,8/30/2015,8,2015,0.0,0,0,0,3130.0,7,2002,0
328,6,8/29/2015,8,2015,1.0,0,0,0,3130.0,7,2002,0
328,5,8/28/2015,8,2015,1.0,0,0,0,3130.0,7,2002,0
328,4,8/27/2015,8,2015,1.0,0,0,0,3130.0,7,2002,0
328,3,8/26/2015,8,2015,1.0,0,0,0,3130.0,7,2002,0
328,2,8/25/2015,8,2015,1.0,0,0,0,3130.0,7,2002,0
328,1,8/24/2015,8,2015,1.0,0,0,0,3130.0,7,2002,0
328,7,8/23/2015,8,2015,0.0,0,0,0,3130.0,7,2002,0
328,6,8/22/2015,8,2015,1.0,0,0,0,3130.0,7,2002,0
328,5,8/21/2015,8,2015,1.0,1,0,0,3130.0,7,2002,0
328,4,8/20/2015,8,2015,1.0,1,0,0,3130.0,7,2002,0
328,3,8/19/2015,8,2015,1.0,1,0,0,3130.0,7,2002,0
328,2,8/18/2015,8,2015,1.0,1,0,0,3130.0,7,2002,0
328,1,8/17/2015,8,2015,1.0,1,0,0,3130.0,7,2002,0
328,7,8/16/2015,8,2015,0.0,0,0,0,3130.0,7,2002,0
328,6,8/15/2015,8,2015,1.0,0,0,0,3130.0,7,2002,0
328,5,8/14/2015,8,2015,1.0,0,0,0,3130.0,7,2002,0
328,4,8/13/2015,8,2015,1.0,0,0,0,3130.0,7,2002,0
328,3,8/12/2015,8,2015,1.0,0,0,0,3130.0,7,2002,0
328,2,8/11/2015,8,2015,1.0,0,0,1,3130.0,7,2002,0
328,1,8/10/2015,8,2015,1.0,0,0,1,3130.0,7,2002,0
328,7,8/9/2015,8,2015,0.0,0,0,0,3130.0,7,2002,0
328,6,8/8/2015,8,2015,1.0,0,0,0,3130.0,7,2002,0
328,5,8/7/2015,8,2015,1.0,1,0,1,3130.0,7,2002,0
328,4,8/6/2015,8,2015,1.0,1,0,1,3130.0,7,2002,0
328,3,8/5/2015,8,2015,1.0,1,0,1,3130.0,7,2002,0
328,2,8/4/2015,8,2015,1.0,1,0,1,3130.0,7,2002,0
328,1,8/3/2015,8,2015,1.0,1,0,1,3130.0,7,2002,0
328,7,8/2/2015,8,2015,0.0,0,0,0,3130.0,7,2002,0
328,6,8/1/2015,8,2015,1.0,0,0,0,3130.0,7,2002,0
329,4,9/17/2015,9,2015,1.0,1,0,0,1310.0,6,1990,1
329,3,9/16/2015,9,2015,1.0,1,0,0,1310.0,6,1990,1
329,2,9/15/2015,9,2015,1.0,1,0,0,1310.0,6,1990,1
329,1,9/14/2015,9,2015,1.0,1,0,0,1310.0,6,1990,1
329,7,9/13/2015,9,2015,0.0,0,0,0,1310.0,6,1990,1
329,6,9/12/2015,9,2015,1.0,0,0,0,1310.0,6,1990,1
329,5,9/11/2015,9,2015,1.0,0,0,0,1310.0,6,1990,1
329,4,9/10/2015,9,2015,1.0,0,0,0,1310.0,6,1990,1
329,3,9/9/2015,9,2015,1.0,0,0,0,1310.0,6,1990,1
329,2,9/8/2015,9,2015,1.0,0,0,0,1310.0,6,1990,1
329,1,9/7/2015,9,2015,1.0,0,0,0,1310.0,6,1990,1
329,7,9/6/2015,9,2015,0.0,0,0,0,1310.0,6,1990,1
329,6,9/5/2015,9,2015,1.0,0,0,0,1310.0,6,1990,1
329,5,9/4/2015,9,2015,1.0,1,0,0,1310.0,6,1990,1
329,4,9/3/2015,9,2015,1.0,1,0,0,1310.0,6,1990,1
329,3,9/2/2015,9,2015,1.0,1,0,0,1310.0,6,1990,1
329,2,9/1/2015,9,2015,1.0,1,0,0,1310.0,6,1990,1
329,1,8/31/2015,8,2015,1.0,1,0,0,1310.0,6,1990,1
329,7,8/30/2015,8,2015,0.0,0,0,0,1310.0,6,1990,1
329,6,8/29/2015,8,2015,1.0,0,0,0,1310.0,6,1990,1
329,5,8/28/2015,8,2015,1.0,0,0,0,1310.0,6,1990,1
329,4,8/27/2015,8,2015,1.0,0,0,0,1310.0,6,1990,1
329,3,8/26/2015,8,2015,1.0,0,0,0,1310.0,6,1990,1
329,2,8/25/2015,8,2015,1.0,0,0,0,1310.0,6,1990,1
329,1,8/24/2015,8,2015,1.0,0,0,0,1310.0,6,1990,1
329,7,8/23/2015,8,2015,0.0,0,0,0,1310.0,6,1990,1
329,6,8/22/2015,8,2015,1.0,0,0,0,1310.0,6,1990,1
329,5,8/21/2015,8,2015,1.0,1,0,0,1310.0,6,1990,1
329,4,8/20/2015,8,2015,1.0,1,0,0,1310.0,6,1990,1
329,3,8/19/2015,8,2015,1.0,1,0,0,1310.0,6,1990,1
329,2,8/18/2015,8,2015,1.0,1,0,0,1310.0,6,1990,1
329,1,8/17/2015,8,2015,1.0,1,0,0,1310.0,6,1990,1
329,7,8/16/2015,8,2015,0.0,0,0,0,1310.0,6,1990,1
329,6,8/15/2015,8,2015,1.0,0,0,0,1310.0,6,1990,1
329,5,8/14/2015,8,2015,1.0,0,0,0,1310.0,6,1990,1
329,4,8/13/2015,8,2015,1.0,0,0,0,1310.0,6,1990,1
329,3,8/12/2015,8,2015,1.0,0,0,0,1310.0,6,1990,1
329,2,8/11/2015,8,2015,1.0,0,0,1,1310.0,6,1990,1
329,1,8/10/2015,8,2015,1.0,0,0,1,1310.0,6,1990,1
329,7,8/9/2015,8,2015,0.0,0,0,0,1310.0,6,1990,1
329,6,8/8/2015,8,2015,1.0,0,0,0,1310.0,6,1990,1
329,5,8/7/2015,8,2015,1.0,1,0,1,1310.0,6,1990,1
329,4,8/6/2015,8,2015,1.0,1,0,1,1310.0,6,1990,1
329,3,8/5/2015,8,2015,1.0,1,0,1,1310.0,6,1990,1
329,2,8/4/2015,8,2015,1.0,1,0,1,1310.0,6,1990,1
329,1,8/3/2015,8,2015,1.0,1,0,1,1310.0,6,1990,1
329,7,8/2/2015,8,2015,0.0,0,0,0,1310.0,6,1990,1
329,6,8/1/2015,8,2015,1.0,0,0,0,1310.0,6,1990,1
330,4,9/17/2015,9,2015,1.0,1,0,0,370.0,9,2012,1
330,3,9/16/2015,9,2015,1.0,1,0,0,370.0,9,2012,1
330,2,9/15/2015,9,2015,1.0,1,0,0,370.0,9,2012,1
330,1,9/14/2015,9,2015,1.0,1,0,0,370.0,9,2012,1
330,7,9/13/2015,9,2015,0.0,0,0,0,370.0,9,2012,1
330,6,9/12/2015,9,2015,1.0,0,0,0,370.0,9,2012,1
330,5,9/11/2015,9,2015,1.0,0,0,0,370.0,9,2012,1
330,4,9/10/2015,9,2015,1.0,0,0,0,370.0,9,2012,1
330,3,9/9/2015,9,2015,1.0,0,0,0,370.0,9,2012,1
330,2,9/8/2015,9,2015,1.0,0,0,0,370.0,9,2012,1
330,1,9/7/2015,9,2015,1.0,0,0,0,370.0,9,2012,1
330,7,9/6/2015,9,2015,0.0,0,0,0,370.0,9,2012,1
330,6,9/5/2015,9,2015,1.0,0,0,0,370.0,9,2012,1
330,5,9/4/2015,9,2015,1.0,1,0,0,370.0,9,2012,1
330,4,9/3/2015,9,2015,1.0,1,0,0,370.0,9,2012,1
330,3,9/2/2015,9,2015,1.0,1,0,0,370.0,9,2012,1
330,2,9/1/2015,9,2015,1.0,1,0,0,370.0,9,2012,1
330,1,8/31/2015,8,2015,1.0,1,0,0,370.0,9,2012,1
330,7,8/30/2015,8,2015,0.0,0,0,0,370.0,9,2012,1
330,6,8/29/2015,8,2015,1.0,0,0,0,370.0,9,2012,1
330,5,8/28/2015,8,2015,1.0,0,0,0,370.0,9,2012,1
330,4,8/27/2015,8,2015,1.0,0,0,0,370.0,9,2012,1
330,3,8/26/2015,8,2015,1.0,0,0,0,370.0,9,2012,1
330,2,8/25/2015,8,2015,1.0,0,0,0,370.0,9,2012,1
330,1,8/24/2015,8,2015,1.0,0,0,0,370.0,9,2012,1
330,7,8/23/2015,8,2015,0.0,0,0,0,370.0,9,2012,1
330,6,8/22/2015,8,2015,1.0,0,0,0,370.0,9,2012,1
330,5,8/21/2015,8,2015,1.0,1,0,0,370.0,9,2012,1
330,4,8/20/2015,8,2015,1.0,1,0,0,370.0,9,2012,1
330,3,8/19/2015,8,2015,1.0,1,0,0,370.0,9,2012,1
330,2,8/18/2015,8,2015,1.0,1,0,0,370.0,9,2012,1
330,1,8/17/2015,8,2015,1.0,1,0,0,370.0,9,2012,1
330,7,8/16/2015,8,2015,0.0,0,0,0,370.0,9,2012,1
330,6,8/15/2015,8,2015,1.0,0,0,0,370.0,9,2012,1
330,5,8/14/2015,8,2015,1.0,0,0,0,370.0,9,2012,1
330,4,8/13/2015,8,2015,1.0,0,0,0,370.0,9,2012,1
330,3,8/12/2015,8,2015,1.0,0,0,0,370.0,9,2012,1
330,2,8/11/2015,8,2015,1.0,0,0,1,370.0,9,2012,1
330,1,8/10/2015,8,2015,1.0,0,0,1,370.0,9,2012,1
330,7,8/9/2015,8,2015,0.0,0,0,0,370.0,9,2012,1
330,6,8/8/2015,8,2015,1.0,0,0,0,370.0,9,2012,1
330,5,8/7/2015,8,2015,1.0,1,0,1,370.0,9,2012,1
330,4,8/6/2015,8,2015,1.0,1,0,1,370.0,9,2012,1
330,3,8/5/2015,8,2015,1.0,1,0,1,370.0,9,2012,1
330,2,8/4/2015,8,2015,1.0,1,0,1,370.0,9,2012,1
330,1,8/3/2015,8,2015,1.0,1,0,1,370.0,9,2012,1
330,7,8/2/2015,8,2015,0.0,0,0,0,370.0,9,2012,1
330,6,8/1/2015,8,2015,1.0,0,0,0,370.0,9,2012,1
331,4,9/17/2015,9,2015,1.0,1,0,0,670.0,9,2012,1
331,3,9/16/2015,9,2015,1.0,1,0,0,670.0,9,2012,1
331,2,9/15/2015,9,2015,1.0,1,0,0,670.0,9,2012,1
331,1,9/14/2015,9,2015,1.0,1,0,0,670.0,9,2012,1
331,7,9/13/2015,9,2015,0.0,0,0,0,670.0,9,2012,1
